상품명,최초 발급일자,개인사업자/법인사업자,대위변제금액(보증이행),주택형태,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,55317825,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-02-14,법인사업자,190000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-02-22,법인사업자,188000000,아파트,
임대보증금보증(세대_사용검사후),2023-10-06,법인사업자,187400000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-31,법인사업자,200900000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-07-04,법인사업자,175300000,다세대주택,
임대보증금보증(세대_사용검사후),2023-10-17,법인사업자,235000000,아파트,
임대보증금보증(세대_사용검사후),2023-10-04,법인사업자,80000000,아파트,
임대보증금보증(세대_사용검사후),2024-11-01,법인사업자,100000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,168900000,아파트,
임대보증금보증(세대_사용검사후),2024-07-04,법인사업자,51200000,아파트,
임대보증금보증(세대_사용검사후),2024-01-02,법인사업자,42100000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-06-25,법인사업자,170000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-02-07,법인사업자,172300000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-11-28,법인사업자,159110000,아파트,
임대보증금보증(세대_사용검사후),2024-12-30,법인사업자,121000000,다세대주택,
임대보증금보증(세대_사용검사후),2023-11-29,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2024-06-04,법인사업자,191000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-04-09,법인사업자,225000000,아파트,
임대보증금보증(세대_사용검사후),2026-01-22,법인사업자,3155863,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-06-01,법인사업자,82340000,아파트,
임대보증금보증(세대_사용검사후),2024-02-05,법인사업자,70000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-24,법인사업자,181400000,아파트,
임대보증금보증(세대_사용검사후),2024-03-20,법인사업자,186300000,아파트,
임대보증금보증(세대_사용검사후),2023-10-06,법인사업자,187900000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,108330000,아파트,
임대보증금보증(세대_사용검사후),2025-07-11,법인사업자,20000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-03-24,법인사업자,168900000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-06-25,법인사업자,150000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-08,법인사업자,202300000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,62400000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-11-29,법인사업자,143500000,아파트,
임대보증금보증(세대_사용검사후),2024-05-22,법인사업자,121000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-05,법인사업자,175000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-02-02,법인사업자,97400000,아파트,
임대보증금보증(세대_사용검사후),2023-06-01,법인사업자,179400000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,86116130,아파트,
임대보증금보증(세대_사용검사후),2025-04-29,법인사업자,62400000,아파트,
임대보증금보증(세대_사용검사후),2024-07-31,법인사업자,165000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-22,법인사업자,150168500,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-06-04,법인사업자,219000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-12,법인사업자,132600000,아파트,
임대보증금보증(세대_사용검사후),2023-06-01,법인사업자,100000000,아파트,
임대보증금보증(세대_사용검사후),2024-02-08,법인사업자,253000000,아파트,
임대보증금보증(세대_사용검사후),2023-10-04,법인사업자,340000000,아파트,
임대보증금보증(세대_사용검사후),2025-04-29,법인사업자,180000000,아파트,
임대보증금보증(세대_사용검사후),2023-02-02,법인사업자,247500000,아파트,
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,225000000,아파트,
임대보증금보증(세대_사용검사후),2024-08-06,법인사업자,185000000,아파트,
임대보증금보증(세대_사용검사후),2024-06-04,법인사업자,238520000,아파트,
임대보증금보증(세대_사용검사후),2024-06-19,법인사업자,80000000,아파트,
임대보증금보증(세대_사용검사후),2023-04-21,법인사업자,168900000,아파트,
임대보증금보증(세대_사용검사후),2024-02-22,법인사업자,184000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-31,법인사업자,173300000,아파트,
임대보증금보증(세대_사용검사후),2024-03-27,법인사업자,179500000,아파트,
임대보증금보증(세대_사용검사후),2024-01-12,법인사업자,81100000,아파트,
임대보증금보증(세대_사용검사후),2024-12-18,법인사업자,249500000,아파트,
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,191800000,아파트,
임대보증금보증(세대_사용검사후),2024-11-29,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2023-12-13,법인사업자,170000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-15,법인사업자,173200000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-01-06,법인사업자,110000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,185800000,다세대주택,
임대보증금보증(세대_사용검사후),2023-07-14,법인사업자,180000000,아파트,
임대보증금보증(세대_사용검사후),2025-05-19,법인사업자,50000000,아파트,
임대보증금보증(세대_사용검사후),2024-02-29,법인사업자,72000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-12-08,법인사업자,166000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-20,법인사업자,62400000,아파트,
임대보증금보증(세대_사용검사후),2024-05-13,법인사업자,130000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-27,법인사업자,249500000,아파트,
임대보증금보증(세대_사용검사후),2024-01-31,법인사업자,132600000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-04-18,법인사업자,82340000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-04-29,법인사업자,247500000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-07-04,법인사업자,190000000,아파트,
임대보증금보증(세대_사용검사후),2024-04-03,법인사업자,247500000,아파트,
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,56836500,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-10-04,법인사업자,160000000,아파트,
임대보증금보증(세대_사용검사후),2025-01-14,법인사업자,50000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-12,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-31,법인사업자,194900000,아파트,
임대보증금보증(세대_사용검사후),2025-04-29,법인사업자,51300000,아파트,
임대보증금보증(세대_사용검사후),2024-01-12,법인사업자,176300000,아파트,
임대보증금보증(세대_사용검사후),2025-08-18,법인사업자,82340000,아파트,
임대보증금보증(세대_사용검사후),2024-01-09,법인사업자,78000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-02-22,법인사업자,60000000,다세대주택,
임대보증금보증(세대_사용검사후),2025-01-14,법인사업자,20000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-07-17,법인사업자,227230000,아파트,
임대보증금보증(세대_사용검사후),2023-06-01,법인사업자,187230000,아파트,
임대보증금보증(세대_사용검사후),2025-07-10,법인사업자,255000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,198000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-31,법인사업자,191000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-04-26,법인사업자,106700000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-03-05,법인사업자,140000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,185300000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-08-14,법인사업자,130000000,아파트,
임대보증금보증(세대_사용검사후),2023-12-13,법인사업자,190000000,아파트,
임대보증금보증(세대_사용검사후),2024-06-19,법인사업자,80000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-10-04,법인사업자,200000000,아파트,
임대보증금보증(세대_사용검사후),2024-11-11,법인사업자,198000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-10-30,법인사업자,295000000,아파트,
임대보증금보증(세대_사용검사후),2024-11-25,법인사업자,219000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-31,법인사업자,199000000,아파트,
임대보증금보증(세대_사용검사후),2023-02-02,법인사업자,225000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-30,법인사업자,222000000,아파트,
임대보증금보증(세대_사용검사후),2024-04-18,법인사업자,180000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,150000000,연립주택,
임대보증금보증(세대_사용검사후),2024-07-09,법인사업자,50000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-04-16,법인사업자,62400000,아파트,
임대보증금보증(세대_사용검사후),2023-07-14,법인사업자,39694241,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-09-09,법인사업자,177000000,아파트,
임대보증금보증(세대_사용검사후),2023-06-05,법인사업자,189000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-08,법인사업자,160320000,아파트,
임대보증금보증(세대_사용검사후),2024-02-22,법인사업자,168000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-31,법인사업자,54968500,아파트,
임대보증금보증(세대_사용검사후),2025-03-26,법인사업자,97960485,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-12-05,법인사업자,99807000,아파트,
임대보증금보증(세대_사용검사후),2024-02-07,법인사업자,85000000,아파트,
임대보증금보증(세대_사용검사후),2026-05-14,법인사업자,80000000,아파트,
임대보증금보증(세대_사용검사후),2023-12-27,법인사업자,184000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-12-31,법인사업자,180000000,기타(오피스텔),
